first,second,third,fourth,fifth,sixth,Day_Name,Month,Day,Week,week_cos,week_sin,month_cos,month_sin,day_cos,day_sin
13,19,22,24,29,34,Saturday,5,10,19,-0.22252093395631506,-0.9749279121818235,-0.8660254037844387,0.49999999999999994,-0.4403941515576344,0.8978045395707416
1,8,21,23,26,37,Thursday,5,8,19,-0.22252093395631506,-0.9749279121818235,-0.8660254037844387,0.49999999999999994,-0.05064916883871264,0.9987165071710528
3,10,12,20,33,41,Tuesday,5,6,19,-0.22252093395631506,-0.9749279121818235,-0.8660254037844387,0.49999999999999994,0.3473052528448203,0.9377521321470804
12,14,18,19,22,27,Saturday,5,3,18,-0.9009688679024194,-0.43388373911755757,-0.8660254037844387,0.49999999999999994,0.8207634412072763,0.5712682150947923
28,29,34,37,40,41,Thursday,5,1,18,-0.9009688679024194,-0.43388373911755757,-0.8660254037844387,0.49999999999999994,0.9795299412524945,0.20129852008866006
5,6,11,20,39,42,Tuesday,4,29,18,-0.9009688679024194,-0.43388373911755757,-0.4999999999999998,0.8660254037844387,0.9189578116202306,-0.3943558551133187
13,18,20,26,27,32,Saturday,4,26,17,-0.9009688679024196,0.43388373911755707,-0.4999999999999998,0.8660254037844387,0.5289640103269624,-0.8486442574947509
1,17,31,34,37,42,Thursday,4,24,17,-0.9009688679024196,0.43388373911755707,-0.4999999999999998,0.8660254037844387,0.15142777750457667,-0.9884683243281114
5,11,22,30,33,41,Tuesday,4,22,17,-0.9009688679024196,0.43388373911755707,-0.4999999999999998,0.8660254037844387,-0.2506525322587213,-0.9680771188662041
1,3,15,18,30,31,Tuesday,4,15,16,-0.22252093395631387,0.9749279121818237,-0.4999999999999998,0.8660254037844387,-0.994869323391895,0.10116832198743272
13,28,33,39,40,41,Saturday,4,12,15,0.6234898018587354,0.7818314824680284,-0.4999999999999998,0.8660254037844387,-0.758758122692791,0.6513724827222223
2,7,19,27,41,42,Thursday,4,10,15,0.6234898018587354,0.7818314824680284,-0.4999999999999998,0.8660254037844387,-0.4403941515576344,0.8978045395707416
2,5,14,28,30,37,Tuesday,4,8,15,0.6234898018587354,0.7818314824680284,-0.4999999999999998,0.8660254037844387,-0.05064916883871264,0.9987165071710528
2,9,14,21,25,31,Saturday,4,5,14,1.0,-4.898587196589413e-16,-0.4999999999999998,0.8660254037844387,0.5289640103269624,0.8486442574947509
1,3,23,25,31,36,Thursday,4,3,14,1.0,-4.898587196589413e-16,-0.4999999999999998,0.8660254037844387,0.8207634412072763,0.5712682150947923
4,8,12,27,33,40,Tuesday,4,1,14,1.0,-4.898587196589413e-16,-0.4999999999999998,0.8660254037844387,0.9795299412524945,0.20129852008866006
7,13,16,23,29,32,Saturday,3,29,13,0.6234898018587346,-0.781831482468029,6.123233995736766e-17,1.0,0.9189578116202306,-0.3943558551133187
5,12,27,31,34,41,Thursday,3,27,13,0.6234898018587346,-0.781831482468029,6.123233995736766e-17,1.0,0.6889669190756865,-0.72479278722912
5,6,15,18,24,27,Tuesday,3,25,13,0.6234898018587346,-0.781831482468029,6.123233995736766e-17,1.0,0.3473052528448203,-0.9377521321470804
1,21,28,30,35,42,Saturday,3,22,12,-0.2225209339563148,-0.9749279121818235,6.123233995736766e-17,1.0,-0.2506525322587213,-0.9680771188662041
8,10,11,13,16,32,Thursday,3,20,12,-0.2225209339563148,-0.9749279121818235,6.123233995736766e-17,1.0,-0.6121059825476627,-0.7907757369376986
10,14,19,20,21,24,Tuesday,3,18,12,-0.2225209339563148,-0.9749279121818235,6.123233995736766e-17,1.0,-0.8743466161445822,-0.4853019625310808
4,12,19,22,25,26,Saturday,3,15,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.994869323391895,0.10116832198743272
1,5,15,20,21,23,Thursday,3,13,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.8743466161445821,0.48530196253108104
6,12,25,34,38,40,Tuesday,3,11,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.6121059825476626,0.7907757369376989
1,2,3,11,22,37,Saturday,3,8,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,-0.05064916883871264,0.9987165071710528
4,9,10,21,26,39,Thursday,3,6,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,0.3473052528448203,0.9377521321470804
3,24,25,30,34,35,Tuesday,3,4,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,0.6889669190756866,0.72479278722912
2,3,4,21,29,31,Saturday,3,1,9,-0.2225209339563141,0.9749279121818237,6.123233995736766e-17,1.0,0.9795299412524945,0.20129852008866006
15,16,19,24,28,38,Thursday,2,27,9,-0.2225209339563141,0.9749279121818237,0.5000000000000001,0.8660254037844386,0.6889669190756865,-0.72479278722912
6,14,21,32,37,40,Tuesday,2,25,9,-0.2225209339563141,0.9749279121818237,0.5000000000000001,0.8660254037844386,0.3473052528448203,-0.9377521321470804
8,16,27,32,34,38,Saturday,2,22,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,-0.2506525322587213,-0.9680771188662041
6,8,10,20,26,35,Thursday,2,20,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,-0.6121059825476627,-0.7907757369376986
5,16,21,26,30,32,Tuesday,2,18,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,-0.8743466161445822,-0.4853019625310808
3,12,16,29,31,34,Saturday,2,15,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.994869323391895,0.10116832198743272
5,11,21,25,39,41,Thursday,2,13,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.8743466161445821,0.48530196253108104
20,22,29,35,41,42,Tuesday,2,11,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.6121059825476626,0.7907757369376989
6,9,11,16,19,22,Saturday,2,8,6,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,-0.05064916883871264,0.9987165071710528
